"Day","Amdmt","OTU","baseMean","l2FC","SE","pvalue","padj"
1,2,"OTU.4576",0.830923483888791,0.140192229033646,0.981487257636978,0.886419290194537,0.959624227459322
1,2,"OTU.3465",0.8892861222758,0.152431084238788,0.932246589302413,0.870117369438311,0.952754966473906
1,2,"OTU.5727",2.87527239126104,4.11132008317961,0.682175580492113,1.67261553703524e-09,7.7642264830639e-08
1,2,"OTU.6585",1.82445182147885,3.62086825225336,0.670615116564507,6.68924941701931e-08,2.26029578153125e-06
1,2,"OTU.3040",1.56265555468479,3.28489514611615,1.1057816131744,0.00297165870447981,0.0270912710483098
1,2,"OTU.3514",0.741995916793985,-1.82186706100033,1.09114559238522,0.0949821325438975,0.306301563605449
1,2,"OTU.2587",1.19497464401363,1.0774036200235,0.789727410622395,0.172481725502081,0.427295935198331
1,2,"OTU.2909",1.04570291944814,-1.93077096909347,1.08568260919389,0.0753392383326024,0.264612487301658
1,2,"OTU.3290",0.75826034396735,-0.457708666068234,0.926020567797672,0.621112092908853,0.827265178515554
1,2,"OTU.3348",0.73757261649889,0.232595845324785,0.890028300289624,0.793833918551121,0.919293810665113
1,2,"OTU.2604",0.978286451768341,-0.256175734625136,0.769915988881796,0.739336545174092,0.89355823607039
1,2,"OTU.2505",0.768451610373392,0.051586195896109,0.963430220667135,0.957298235673611,0.986323124013966
1,2,"OTU.2490",0.74142764195528,-0.342411929803073,0.949321800988513,0.718330374596059,0.884122671558506
1,2,"OTU.1630",0.914673994746427,-1.93560654165862,1.05328529168179,0.0661088409888244,0.243273573549475
1,2,"OTU.2271",0.833079032623784,-0.101903321862207,0.979342566909721,0.917127459252003,0.970672839058822
1,2,"OTU.2677",1.00522278987326,-0.852445684629171,0.930247308235071,0.359475706035899,0.645380168084218
1,2,"OTU.4322",1.15381490451843,1.61037484483643,0.9097627815992,0.0767097979175007,0.266844550102205
1,2,"OTU.2680",0.909494176731382,-2.22756355030043,1.04857535857952,0.0336390957554987,0.157078600826633
1,2,"OTU.2052",1.19698623757728,-0.0376599027698245,0.728890687131674,0.958793695980542,0.986996734974699
1,2,"OTU.4053",0.942977302482486,-0.667571127038879,0.974392665730635,0.49327129345146,0.752227780556843
